2025-06-18 20-18-00.png,0.0
2025-06-18 20-18-00.png,0.0
2025-06-18 20-18-01.png,0.0
2025-06-18 20-18-02.png,0.0
2025-06-18 20-18-02.png,0.0
2025-06-18 20-18-03.png,0.0
2025-06-18 20-18-03.png,0.0
2025-06-18 20-18-04.png,0.0
2025-06-18 20-18-04.png,0.0
2025-06-18 20-18-05.png,0.0
2025-06-18 20-18-05.png,0.0
2025-06-18 20-18-06.png,0.0
2025-06-18 20-18-06.png,0.0
2025-06-18 20-18-07.png,0.0
2025-06-18 20-18-07.png,0.0
2025-06-18 20-18-08.png,0.0
2025-06-18 20-18-08.png,0.0
2025-06-18 20-18-09.png,0.0
2025-06-18 20-18-09.png,0.0
2025-06-18 20-18-10.png,0.0
2025-06-18 20-18-10.png,0.0
2025-06-18 20-18-11.png,0.0
2025-06-18 20-18-11.png,0.0
2025-06-18 20-18-12.png,0.0
2025-06-18 20-18-12.png,0.0
2025-06-18 20-18-13.png,0.0
2025-06-18 20-18-13.png,0.0
2025-06-18 20-18-14.png,0.0
2025-06-18 20-18-14.png,0.0
2025-06-18 20-18-15.png,0.0
2025-06-18 20-18-15.png,0.0
2025-06-18 20-18-16.png,0.0
2025-06-18 20-18-16.png,0.0
2025-06-18 20-18-17.png,0.0
2025-06-18 20-18-17.png,0.0
2025-06-18 20-18-18.png,0.0
2025-06-18 20-18-18.png,0.0
2025-06-18 20-18-19.png,0.0
2025-06-18 20-18-19.png,0.0
2025-06-18 20-18-20.png,0.0
2025-06-18 20-18-20.png,0.0
2025-06-18 20-18-21.png,0.0
2025-06-18 20-18-21.png,0.0
2025-06-18 20-18-22.png,0.0
2025-06-18 20-18-22.png,0.0
2025-06-18 20-18-23.png,0.0
2025-06-18 20-18-23.png,0.0
2025-06-18 20-18-24.png,0.0
2025-06-18 20-18-24.png,0.0
2025-06-18 20-18-25.png,-0.19
2025-06-18 20-18-26.png,0
2025-06-18 20-18-26.png,0
2025-06-18 20-18-27.png,0
2025-06-18 20-18-27.png,0
2025-06-18 20-18-28.png,0.09
2025-06-18 20-18-28.png,0.04
2025-06-18 20-18-29.png,0.019999999999999997
2025-06-18 20-18-29.png,0.009999999999999997
2025-06-18 20-18-30.png,0
2025-06-18 20-18-30.png,0
2025-06-18 20-18-31.png,0
2025-06-18 20-18-31.png,0
2025-06-18 20-18-32.png,0
2025-06-18 20-18-32.png,0
2025-06-18 20-18-33.png,0
2025-06-18 20-18-33.png,0
2025-06-18 20-18-34.png,0
2025-06-18 20-18-34.png,0
2025-06-18 20-18-35.png,0
2025-06-18 20-18-35.png,0
2025-06-18 20-18-36.png,-0.2
2025-06-18 20-18-36.png,-0.18
2025-06-18 20-18-37.png,0.03
2025-06-18 20-18-37.png,0
2025-06-18 20-18-38.png,-0.04
2025-06-18 20-18-38.png,-0.10999999999999999
2025-06-18 20-18-39.png,-0.10999999999999996
2025-06-18 20-18-39.png,-0.13999999999999999
2025-06-18 20-18-40.png,-0.15
2025-06-18 20-18-40.png,-0.11999999999999998
2025-06-18 20-18-41.png,-0.14999999999999997
2025-06-18 20-18-41.png,0
2025-06-18 20-18-42.png,-0.05
2025-06-18 20-18-42.png,-0.08999999999999997
2025-06-18 20-18-43.png,0.03
2025-06-18 20-18-43.png,0
2025-06-18 20-18-44.png,0
2025-06-18 20-18-44.png,0
2025-06-18 20-18-45.png,0
2025-06-18 20-18-45.png,0
2025-06-18 20-18-46.png,0
2025-06-18 20-18-46.png,0
2025-06-18 20-18-47.png,0
2025-06-18 20-18-47.png,0
2025-06-18 20-18-48.png,0
2025-06-18 20-18-48.png,0
2025-06-18 20-18-49.png,0
2025-06-18 20-18-49.png,0
2025-06-18 20-18-50.png,0
2025-06-18 20-18-50.png,0
2025-06-18 20-18-51.png,0
2025-06-18 20-18-51.png,0
2025-06-18 20-18-52.png,0
2025-06-18 20-18-52.png,0
2025-06-18 20-18-53.png,0
2025-06-18 20-18-54.png,0
2025-06-18 20-18-54.png,0
2025-06-18 20-18-55.png,0.10999999999999999
2025-06-18 20-18-55.png,0.060000000000000005
2025-06-18 20-18-56.png,0
2025-06-18 20-18-56.png,0
2025-06-18 20-18-57.png,0
2025-06-18 20-18-57.png,0
2025-06-18 20-18-58.png,0
2025-06-18 20-18-58.png,0
2025-06-18 20-18-59.png,0
2025-06-18 20-18-59.png,-0.060000000000000005
2025-06-18 20-19-00.png,0
